bit|"{0: {'definition': 'rather; to some extent', 'examples': ['These trousers are a bit tight.', '‘Are you tired?’ ‘Yes, I am a bit.’', 'I was a bit disappointed by the film.', 'It costs a bit more than I wanted to spend.', 'The future looks a little bit brighter this morning.', 'I felt a wee bit guilty about it.', 'I can lend you fifty pounds, if you want. That should help a bit.'], 'extra_examples': [""I'm still just a bit confused."", 'He helped me a little bit in the afternoon.'], 'synonyms': ['a little'], 'labels': '(especially British English)', 'grammar': '[singular]', 'use': '(used as an adverb)', 'dis_g': []}, 1: {'definition': 'a short time or distance', 'examples': ['Wait a bit!', 'Can you move up a bit?', ' for a bit Greg thought for a bit before answering.', ' in a bit See you in a bit.'], 'extra_examples': [], 'synonyms': [], 'labels': '(especially British English)', 'grammar': '[singular]', 'use': [], 'dis_g': []}, 2: {'definition': 'a small amount or piece of something', 'examples': ['Here are some useful bits of information.', 'I have a bit of good news for you.', 'Let me give you a little bit of advice.', ""With a bit of luck, we'll be there by 12."", ""I've got a bit of shopping to do."", 'bits of paper/wood/plastic'], 'extra_examples': [""Here's a bit of news that may interest you."", 'Do you want a bit of pizza?', 'Can you save me a bit?', 'A big bit of plaster just fell down from the ceiling.', 'She tore the letter up and threw it on the floor. Marion stooped to pick up the bits.', ""I've bought a nice bit of fish for dinner."", ""I'm worried because bits keep falling off my car."", 'He managed to get odd bits of work, but no regular job.'], 'synonyms': [], 'labels': '(especially British English)', 'grammar': '[countable]', 'use': [], 'dis_g': []}, 3: {'definition': 'a part of something larger', 'examples': ['The best bit of the holiday was seeing the Grand Canyon.', 'I read it, but I missed out the boring bits.', ' bit about something I like the bit about owls in the first chapter.'], 'extra_examples': ['Listen to the interview again and pick out the bits you want to use in the article.', 'The school play was a huge success—the audience roared with laughter at all the funny bits.'], 'synonyms': [], 'labels': '(especially British English)', 'grammar': '[countable]', 'use': [], 'dis_g': []}, 4: {'definition': 'a large amount', 'examples': ['‘How much does he earn?’ ‘Quite a bit!’', 'It rained a fair bit during the night.', 'The new system will take a bit of getting used to (= it will take a long time to get used to).'], 'extra_examples': ['‘Has it been difficult for you at work?’ ‘Just a bit (= it has been very difficult).’', 'We made a good bit of progress.'], 'synonyms': [], 'labels': '(especially British English, informal)', 'grammar': '[singular]', 'use': [], 'dis_g': []}, 5: {'definition': 'the smallest unit of information used by a computer', 'examples': [], 'extra_examples': [], 'synonyms': [], 'labels': [], 'grammar': '[countable]', 'use': [], 'dis_g': []}, 6: {'definition': 'a metal bar that is put in a horse’s mouth so that the rider can control it', 'examples': [], 'extra_examples': [], 'synonyms': [], 'labels': [], 'grammar': '[countable]', 'use': [], 'dis_g': []}, 7: {'definition': 'a tool or part of a tool for drilling (= making) holes', 'examples': [], 'extra_examples': [], 'synonyms': [], 'labels': [], 'grammar': '[countable]', 'use': [], 'dis_g': []}, 8: {'definition': 'an amount of money equal to 12½ cents', 'examples': [], 'extra_examples': [], 'synonyms': [], 'labels': '(North American English, informal)', 'grammar': '[countable]', 'use': [], 'dis_g': []}, 9: {'definition': 'a person’s sexual organs', 'examples': [], 'extra_examples': [], 'synonyms': [], 'labels': '(British English, informal)', 'grammar': '[plural]', 'use': [], 'dis_g': []}}"|/bɪt/|/bɪt/|noun|a2
community|"{0: {'definition': 'all the people who live in a particular area, country, etc. when talked about as a group', 'examples': ['The local community supported us from the start.', 'the international community (= the countries of the world as a group)', 'It is hoped that the campaign will encourage members of the community to get active.', 'the problems faced by rural communities', 'good community relations with the police', 'community groups/leaders', ' in/within the community health workers based in the community (= working with people in a local area)', ' (North American English) community parks/libraries (= paid for by the local town/city)', 'the wider/entire/whole community', 'She comes from a small island community.', 'Our aim is to serve the community.'], 'extra_examples': ['policies that will benefit the wider community', 'a cultural programme that should benefit the community at large', 'The local community was shocked by the murders.', 'the concerns of the local and wider community', 'He urged the international community to take decisive action on debt relief.', 'The library is open to all members of the community.', 'There needs to be more support for the elderly in the community.', 'We need initiatives that will benefit the community at large.', 'The aim of the programme is to foster community relations.', 'Many of the women have left their rural communities to find work in the city.'], 'synonyms': [], 'labels': '(North American English)', 'grammar': '[countable, usually singular]', 'use': [], 'dis_g': []}, 1: {'definition': 'a group of people who share the same religion, race, job, etc.', 'examples': ['the Polish community in London', 'the business/scientific community', 'the Muslim/Jewish/Christian community', 'the gay community', 'the intelligence community (= all the people whose job is to collect secret information)'], 'extra_examples': [""Representatives of the city's Asian community had a meeting with the mayor."", 'the Asian community in Britain', 'divisions within the scientific community', 'a close-knit fishing community', 'This is good news for the farming community.'], 'synonyms': [], 'labels': [], 'grammar': '[countable + singular or plural verb]', 'use': [], 'dis_g': []}, 2: {'definition': 'the feeling of sharing things and belonging to a group in the place where you live', 'examples': ['There is a strong sense of community here.', 'The town has a strong community spirit.'], 'extra_examples': [], 'synonyms': [], 'labels': [], 'grammar': '[uncountable]', 'use': [], 'dis_g': []}, 3: {'definition': 'a group of people who live together and all equally own and share what they have', 'examples': ['The nuns live in a closed community.'], 'extra_examples': [], 'synonyms': [], 'labels': [], 'grammar': '[countable]', 'use': [], 'dis_g': []}, 4: {'definition': 'a group of plants and animals growing or living in the same place or environment', 'examples': ['a community fish tank'], 'extra_examples': [], 'synonyms': [], 'labels': '(biology)', 'grammar': '[countable]', 'use': [], 'dis_g': []}}"|/kəˈmjuːnəti/|/kəˈmjuːnəti/|noun|a2
company|"{0: {'definition': 'a business organization that makes money by producing or selling goods or services', 'examples': ['insurance/oil/tech/technology/pharmaceutical companies', ""It is the world's largest software company."", 'He works for the National Bus Company.', 'Carrington and Company of London', 'a large/small company', 'She runs her own TV production company.', 'to own/start/found a company', 'Smoking in the workplace is against company policy.', 'Company profits were 5 per cent lower than last year.', 'a company executive/director', 'a company pension'], 'extra_examples': ['During the recession many small companies went out of business.', 'He has shares in several companies.', ""She's been working for the same company for 15 years."", 'The company has been taken over by a rival.', 'The company produces cotton goods.', 'a major European company', 'a public limited company', 'a small insurance company', 'a small start-up software company', 'an international trading company', 'the division of power within a company', 'It is company policy not to allow smoking in the building.', 'Mike gets a company car with his new job.', 'She joined the company in 2009.', 'During the 1980s it was one of the largest computer companies in the world.', 'This new car has been developed with parent company Toyota. '], 'synonyms': [], 'labels': [], 'grammar': '[countable + singular or plural verb]', 'use': '(often in names)', 'dis_g': []}, 1: {'definition': 'a group of people who work or perform together', 'examples': ['a theatre/dance, etc. company', 'the Royal Shakespeare Company', 'a small touring opera company'], 'extra_examples': [], 'synonyms': [], 'labels': [], 'grammar': '[countable + singular or plural verb]', 'use': '(often in names)', 'dis_g': []}, 2: {'definition': 'the fact of being with somebody else and not alone', 'examples': ["" somebody's company I enjoy Jo's company (= I enjoy being with her)."", ' in the company of somebody a pleasant evening in the company of friends', 'She enjoys her own company (= being by herself) when she is travelling.', 'The children are very good company (= pleasant to be with) at this age. ', ""for company He's coming with me for company.""], 'extra_examples': [""He's nervous in the company of his colleagues."", ""He's very good company."", 'I always enjoy her company.', 'I took my mother with me for company.', ""It's nice to have a bit of company for a change.""], 'synonyms': [], 'labels': [], 'grammar': '[uncountable]', 'use': [], 'dis_g': []}, 3: {'definition': 'guests in your house', 'examples': [""I didn't realize you had company.""], 'extra_examples': [""We're expecting company this afternoon."", 'The dining room was only used when they had company.'], 'synonyms': [], 'labels': '(formal)', 'grammar': '[uncountable]', 'use': [], 'dis_g': []}, 4: {'definition': 'a group of people together', 'examples': ['She told the assembled company what had happened.', ' in company It is bad manners to whisper in company (= in a group of people).'], 'extra_examples': [""Those children don't know how to behave in company."", 'He glanced around the assembled company.', ""It's not the type of joke you'd tell in mixed company (= in a group of people of both sexes).""], 'synonyms': [], 'labels': '(formal)', 'grammar': '[uncountable]', 'use': [], 'dis_g': []}, 5: {'definition': 'a group of soldiers that is part of a battalion', 'examples': [], 'extra_examples': [], 'synonyms': [], 'labels': [], 'grammar': '[countable + singular or plural verb]', 'use': [], 'dis_g': []}}"|/ˈkʌmpəni/|/ˈkʌmpəni/|noun|a1
compare|"{0: {'definition': 'to examine people or things to see how they are similar and how they are different', 'examples': [' compare A and B It is interesting to compare their situation and ours.', 'We compared the two reports carefully.', 'The internet allows you to compare prices from a variety of companies.', 'How can you compare the two things? They are so different!', 'Compare and contrast the characters of Jack and Ralph.', ' compare A with/to B We compared the results of our study with those of other studies.', ""My own problems seem insignificant compared with other people's."", ""I've had some difficulties, but they were nothing compared to yours (= they were not nearly as bad as yours)."", 'Standards in healthcare have improved enormously compared to 40 years ago.', 'They receive just over three years of schooling, compared to a national average of 7.3.', 'an increase of over 11% compared to the same period last year', 'About a third of American adults are obese compared with 24 per cent of Britons'], 'extra_examples': ['We carefully compared the first report with the second.', 'The study was designed to compare the performance of the two methods.', 'Before purchasing an insurance policy, be sure to compare the rates offered by the different companies.', 'The clinical trial compared two groups of children aged between 8 and 10.'], 'synonyms': [], 'labels': [], 'grammar': '[transitive]', 'use': [], 'dis_g': []}, 1: {'definition': 'to be similar to somebody/something else, either better or worse', 'examples': ['This school compares with the best in the country (= it is as good as them).', ""This house doesn't compare with our previous one (= it is not as good)."", 'Their prices compare favourably to those of their competitors.', ""The region's wines compare well with those from elsewhere in Germany.""], 'extra_examples': ['Few things compare with the joy of walking on a bright spring morning.', 'The city compares favourably with other parts of Brazil.', 'These mountains do not compare with the Himalayas.', ""Athletics just can't compare with professional sport in terms of material gain."", 'Nothing compares with the sight of your child swimming for the first time.', ""Our productivity compares well with our UK competitors'."", ""This Roman gold doesn't compare to a recent find by a local farmer, which is worth millions."", ""This government's record compares favourably with that of our predecessors."", 'Average speeds for the journey compare unfavourably with the rest of the rail network.', ""How do these results compare with last year's?"", 'Few trees can compare with our native rowan for ease of cultivation.', 'The profit of £23 million compares with a £32 million loss in the previous financial year.'], 'synonyms': [], 'labels': [], 'grammar': '[intransitive]', 'use': [], 'dis_g': []}, 2: {'definition': 'to show or state that somebody/something is similar to somebody/something else', 'examples': ['The critics compared his work to that of Martin Amis.', 'In her early career she was often compared to Ella Fitzgerald.', 'Some observers compare the situation to that of the early 1980s.'], 'extra_examples': [], 'synonyms': [], 'labels': [], 'grammar': '[transitive]', 'use': [], 'dis_g': []}}"|/kəmˈper/|/kəmˈpeə(r)/|verb|a1
completely|"{0: {'definition': 'in every way possible; in every part', 'examples': ['It was completely different from how I had imagined it.', ""I've completely forgotten her name."", 'The building was completely destroyed by the explosion.', 'The technique is completely new.', 'This practice is completely unacceptable.', 'Remove the cake from the tin and leave to cool completely.', 'The waiter completely ignored my request.', 'He should recover completely in time.', 'I agree completely with what you say.'], 'extra_examples': [""I was aware of what was going on, but didn't completely understand it."", 'We were completely and utterly broke.', 'What he did was completely wrong and inexcusable.', 'The 1960s building boom in Zürich completely changed the rural landscape.', 'Allow one day for the silicone to dry completely. ', 'Two of the frescoes are completely lost, though their subjects are known. '], 'synonyms': ['totally'], 'labels': [], 'grammar': [], 'use': '(used to emphasize another word or phrase)', 'dis_g': []}}"|/kəmˈpliːtli/|/kəmˈpliːtli/|adverb|a2
computer|"{0: {'definition': 'an electronic machine that can store, organize and find information, do processes with numbers and other data, and control other machines', 'examples': ['a home computer', ' by computer The whole process is run and monitored by computer.', ' on a computer He spends all day playing on his computer.', 'a computer system/program/network', 'computer software/graphics/hardware', 'a computer screen', 'a computer programmer/user', 'a computer virus', 'computer-aided design'], 'extra_examples': ['A computer model is used to predict forces affecting the aircraft in flight.', 'Building a computer has many benefits over buying one.', 'Computers can be networked using modems and telephone lines.', ""He hacked (into) the school computer with the principal's password."", ""It's all stored on the computer."", ""It's awful when a virus crashes your computer."", 'My computer says that the hard drive is corrupted.', 'Such a large sorting operation can take up a lot of computer time.', 'The computer stores data in a buffer until the printer can accept it.', 'The computers are all down (= not functioning) at the moment.', 'The data is all held on computer.', 'The problem was caused by a computer glitch.', 'The software allows you to interface your computer and an OCR reader.', 'technicians who fix computers', 'the market for home computers', 'Our sales information is processed by computer.'], 'synonyms': [], 'labels': [], 'grammar': [], 'use': [], 'dis_g': []}}"|/kəmˈpjuːtər/|/kəmˈpjuːtə(r)/|noun|a1
concern|"{0: {'definition': 'to affect somebody/something; to involve somebody/something', 'examples': [""Don't interfere in what doesn't concern you."", 'To whom it may concern… (= used for example, at the beginning of a public notice or of a job reference about somebody’s character and ability)', 'Please pay attention because this information concerns all of you.', 'The letter is for both of us, but it mainly concerns you.'], 'extra_examples': [], 'synonyms': [], 'labels': [], 'grammar': [], 'use': [], 'dis_g': []}, 1: {'definition': 'to be about something', 'examples': [""The story concerns the prince's efforts to rescue Pamina."", 'The book is primarily concerned with Soviet-American relations during the Cold War.', 'My question concerns the way he handles the evidence.', ' concern itself with something This chapter concerns itself with the historical background.'], 'extra_examples': ['One major difference between these computers concerns the way in which they store information.', 'The issue here concerns the way in which lexis and grammar relate to each other.', 'The really important point concerns the effect on the worker. '], 'synonyms': [], 'labels': [], 'grammar': [], 'use': [], 'dis_g': []}, 2: {'definition': 'to worry somebody', 'examples': ['What concerns me is our lack of preparation for the change.', 'Fair use is one issue concerning most musicians.', ' it concerns somebody that… It concerns me that you no longer seem to care.', ""It really concerns me that he doesn't eat properly.""], 'extra_examples': [], 'synonyms': [], 'labels': [], 'grammar': [], 'use': [], 'dis_g': []}, 3: {'definition': 'to take an interest in something', 'examples': [""He didn't concern himself with the details.""], 'extra_examples': [], 'synonyms': [], 'labels': [], 'grammar': [], 'use': [], 'dis_g': []}}"|/kənˈsɜːrn/|/kənˈsɜːn/|verb|b2
concerned|"{0: {'definition': 'worried and feeling concern about something/somebody', 'examples': ['Concerned citizens can have a huge impact.', 'concerned parents/residents/parents/locals', ' concerned about something/somebody The president is deeply concerned about this issue.', 'We are extremely concerned about her.', "" concerned for something/somebody He didn't seem in the least concerned for her safety."", 'We were concerned for his welfare.', ""I told him but he didn't seem overly concerned (= he was not very concerned)"", ' concerned (that)… She was concerned that she might miss the turning and get lost.', ' concerned over something Local residents are concerned over the impact of the project.', ' concerned at something I was rather concerned at the severity of the punishment.', ' concerned by something Her parents are growing increasingly concerned by her erratic behaviour.', 'a concerned look/glance'], 'extra_examples': ['She was not unduly concerned by the prospect of managing on her own.', 'The leadership was concerned at the perceived failure to find a solution.', 'Doctors are concerned at the prospect of heart patients having to wait up to a year for surgery.', 'We are now deeply concerned for his safety.', 'Concerned parents held a meeting.'], 'synonyms': [], 'labels': [], 'grammar': [], 'use': [], 'dis_g': []}, 1: {'definition': 'affected by something; involved in something', 'examples': ['The loss was a tragedy for all concerned.', ""Where our children's education is concerned, no compromise is acceptable."", 'The individuals concerned have some explaining to do.', 'The meetings were often embarrassing for all concerned.', ' be concerned in something Everyone who was directly concerned in (= had some responsibility for) the incident has now resigned.'], 'extra_examples': [], 'synonyms': [], 'labels': [], 'grammar': '[not before noun]', 'use': [], 'dis_g': []}, 2: {'definition': 'interested in something; dealing with something', 'examples': ['The public is increasingly concerned with how food is produced.', 'Mathematics is concerned essentially with understanding abstract concepts.'], 'extra_examples': ['Social anthropology is centrally concerned with the diversity of culture.', ""You shouldn't be concerned with what they think."", 'They were more concerned with how the other women had dressed than with what the speaker was saying.'], 'synonyms': [], 'labels': [], 'grammar': '[not before noun]', 'use': [], 'dis_g': []}, 3: {'definition': 'to think it is important to do something', 'examples': ['She was concerned to write about situations that everybody could identify with.'], 'extra_examples': [], 'synonyms': [], 'labels': '(formal)', 'grammar': [], 'use': [], 'dis_g': []}}"|/kənˈsɜːrnd/|/kənˈsɜːnd/|adjective|b2
consider|"{0: {'definition': 'to think about something carefully, especially in order to make a decision', 'examples': [""I'd like some time to consider."", ' consider something She is considering her options.', 'Let us consider the facts.', 'We are considering various possibilities.', 'He was seriously considering an appeal.', 'a carefully considered response', 'The company is being actively considered as a potential partner (= it is thought possible that it could become one).', ' consider doing something Have you considered starting your own business?', ' consider how/what, etc… We need to consider how the law might be reformed.', 'He was considering what to do next.', 'The court must consider whether the employer was negligent.', ' consider somebody/something for something We are considering her for the job of designer.'], 'extra_examples': ['I did briefly consider going on my own.', 'I was strongly considering leaving her on her own.', ""I'm seriously considering the possibility of emigrating."", 'It was a carefully considered decision.', 'You wouldn’t consider marrying a man for his money, then?', ""We're considering buying a new car.""], 'synonyms': [], 'labels': [], 'grammar': '[intransitive, transitive]', 'use': [], 'dis_g': []}, 1: {'definition': 'to think of somebody/something in a particular way', 'examples': [' consider somebody/something + noun I consider her a friend.', 'The award is considered a great honour.', 'He considers it his duty.', ' consider somebody/something to be, have, etc. something She is widely considered to be the greatest player ever.', 'Who do you consider to be responsible for the accident?', ""He's generally considered to have the finest tenor voice in the country."", ' consider yourself + noun He considers himself an expert on the subject.', ' consider somebody/something + adj. They will take any steps they consider necessary.', 'Certain subjects were not considered appropriate for female artists.', ' consider somebody/something as something You should consider this as a long-term investment.', ' consider (that)… She considers that it is too early to form a definite conclusion.', ' it is considered that… It is considered that the proposed development would create much-needed jobs.'], 'extra_examples': ['The Home Secretary will release prisoners only if he considers it is safe to do so.', ""Consider yourself lucky you weren't fired."", 'These children are considered as a high-risk group.'], 'synonyms': [], 'labels': [], 'grammar': '[transitive]', 'use': [], 'dis_g': []}, 2: {'definition': 'to think about something, especially the feelings of other people, and be influenced by it when making a decision, etc.', 'examples': ['You should consider other people before you act.'], 'extra_examples': [], 'synonyms': [], 'labels': [], 'grammar': '[transitive]', 'use': [], 'dis_g': []}, 3: {'definition': 'to look carefully at somebody/something', 'examples': ['He stood there, considering the painting.'], 'extra_examples': [], 'synonyms': [], 'labels': '(formal)', 'grammar': '[transitive]', 'use': [], 'dis_g': []}}"|/kənˈsɪdər/|/kənˈsɪdə(r)/|verb|a2
continue|"{0: {'definition': 'to keep existing or happening without stopping', 'examples': ['If the current trend continues, that number will increase 165 per cent by 2050.', 'Police have not yet made any arrests, but investigations continue.', ' + adv./prep. The exhibition continues until 25 July.', 'Fighting continued for four years.', 'The rain will continue into the evening.', 'Unions declared that the strike would continue indefinitely.', 'Life continued on as normal.', 'Work continues apace on the second phase of the development.', 'The tradition continues to this day.', ' + adj. The violence continues unabated.', ' continue to do something The economy is continuing to grow.', 'The number of car accident deaths is continuing to decline.', 'Costs continued to rise.', 'The rain continued to fall all afternoon.', ' continue doing something The rain continued falling all afternoon.'], 'extra_examples': ['The process continued throughout the day.', 'Work continued until nightfall.', 'The trial is expected to continue for three months.', 'Work on the new road is expected to continue for another two months.'], 'synonyms': [], 'labels': [], 'grammar': '[intransitive, transitive]', 'use': [], 'dis_g': []}, 1: {'definition': 'to keep doing something without stopping', 'examples': [' continue doing something She wanted to continue working until she was 60.', 'He vowed to continue fighting.', ' continue to do something We will continue to work closely with our international partners on this.', 'He continued to ignore everything I was saying.', ' continue something to continue a tradition/trend', 'The board of inquiry is continuing its investigations.', ' An estimated 2 per cent of the population continue their education beyond secondary school.', 'She moved to New York to continue her studies.', 'He continued his work in secret.', 'His mother vowed to continue her fight for justice.', ' continue (with something) Are you going to continue with the project?', 'At the age of 70 she still runs 5 kilometres every day and intends to continue for as long as she can.'], 'extra_examples': ['We need your support to enable us to continue with our work.', 'She wanted to continue working after the baby was born.', 'The council has voted to continue using pesticides in public parks.', 'The orchestra continues its policy of commissioning major new works.', 'Both governments will continue efforts to iron out their political differences.', 'Please continue with the work you were doing before.'], 'synonyms': [], 'labels': [], 'grammar': '[transitive, intransitive]', 'use': [], 'dis_g': []}, 2: {'definition': 'to go or move further in the same direction', 'examples': ['The rough track continues, but it quickly disappears into undergrowth.', ' + adv./prep. The path continued over rough, rocky ground.', 'He continued on his way.', 'The road continues through the village of Knightwick.'], 'extra_examples': [], 'synonyms': [], 'labels': [], 'grammar': '[intransitive]', 'use': [], 'dis_g': []}, 3: {'definition': 'to remain in a particular job or condition', 'examples': ['She will continue in her present job until a replacement can be found.', ' continue as something I want you to continue as project manager.'], 'extra_examples': [], 'synonyms': [], 'labels': [], 'grammar': '[intransitive]', 'use': [], 'dis_g': []}, 4: {'definition': 'to start or start something again after stopping for a time', 'examples': ['The story continues in our next issue.', ' continue something They had to continue their journey on foot.', 'We shall continue our discussion of retailing in Chapter 7.', 'The story will be continued in our next issue.'], 'extra_examples': [], 'synonyms': ['resume'], 'labels': [], 'grammar': '[intransitive, transitive]', 'use': [], 'dis_g': []}, 5: {'definition': 'to start speaking again after stopping', 'examples': [""Please continue—I didn't mean to interrupt."", ' continue something She simply turned her back to me and continued her phone conversation.', "" + speech ‘In fact,’ he continued, ‘I'd like to congratulate you.’""], 'extra_examples': [], 'synonyms': [], 'labels': [], 'grammar': '[intransitive, transitive]', 'use': [], 'dis_g': []}}"|/kənˈtɪnjuː/|/kənˈtɪnjuː/|verb|a2
contract|"{0: {'definition': 'an official written agreement', 'examples': ['All employees have a written contract of employment.', 'a research/modelling/recording contract', 'a lucrative government contract', ' contract with somebody to enter into/negotiate/sign a contract with the supplier', ' contract between A and B These clauses form part of the contract between buyer and seller.', ' contract for something a contract for the supply of vehicles', ' contract to do something to win/be awarded a contract to build a new school', 'to renew/extend/terminate/cancel a contract', ' on a contract I was on a three-year contract that expired last week.', ' under contract to/with somebody/something She is under contract to (= has a contract to work for) a major American computer firm.', ' out of contract The phone costs several hundred dollars more out of contract (= without a contract with a phone company).', 'The midfielder will be out of contract at the end of the season (= his contract with his club will have finished).', 'a contract worker (= one employed on a contract for a fixed period of time)', 'Under the terms of the contract the job should have been finished yesterday.', 'They were sued for breach of contract (= not doing what they agreed to do in a contract).', 'He had a release clause written into his contract.', ' subject to contract The offer has been accepted, subject to contract (= the agreement is not official until the contract is signed).'], 'extra_examples': ['By using cheaper materials, the company has broken the terms of its contract.', 'Do you have a contract with your employer?', 'Eighteen companies are bidding for the contract.', 'Either party can terminate the contract at any time.', 'He entered into a contract with his former employer.', ""He's on a three-year fixed-term contract."", 'If you go on strike you will be in breach of contract.', 'Many workers do not have written contracts.', 'My advertising firm just won a lucrative contract with a cigarette company.', 'She managed to negotiate a permanent contract with the company.', 'The company is being sued for breach of contract.', 'The contract expires at the end of next year.', 'The contract was declared void.', 'The firm lost the contract to a large London company.', 'The successful bidder must exchange contracts immediately and pay a deposit.', 'They put a clause in the contract stipulating that the work should be finished by next month.', 'They won a contract for the delivery of five fighter planes.', 'Under her contract of employment, Mrs Lee could not be required to work at a different site.', 'You should make sure that you have a formal contract of employment.', 'a series of major contracts worth millions of pounds', 'the company fulfilling the construction contract', 'the contract between the employer and the employee', 'the firm carrying out the construction contract', 'The company is currently negotiating a contract to build a new hotel development.'], 'synonyms': [], 'labels': [], 'grammar': [], 'use': [], 'dis_g': []}, 1: {'definition': 'an agreement to kill somebody for money', 'examples': ['She took out a contract on her ex-husband.', 'He has a contract out on you.'], 'extra_examples': [], 'synonyms': [], 'labels': '(informal)', 'grammar': [], 'use': [], 'dis_g': []}}"|/ˈkɑːntrækt/|/ˈkɒntrækt/|noun|b2
control|"{0: {'definition': 'the power to make decisions about how a country, an area, an organization, etc. is run', 'examples': [' control of somebody/something The party expects to gain control of the council in the next election.', 'Militants have taken control of the town.', 'The Democrats have lost control of Congress.', 'A military junta seized control of the country.', 'The founders eventually regained control of the company.', ' control over somebody/something He defended the tradition of civilian control over the military.', ' in the control of somebody/something The city is in the control of enemy forces.', ' under… control The area remains under international control.'], 'extra_examples': ['Editors do not exercise control over large sections of their newspapers.', 'Enemy forces have now regained control of the area.', 'He wants to hand over control of social security to the private sector.', 'Parking is outside my control.', 'The department was under the control of Bryce Thompson.', 'The idea is to give councils full control of their own budgets.', 'They have little control over that side of the business.', 'attempts to wrest control of the town from government forces', 'government plans to centralize control of schools', 'The family has sold most of its shares and will lose control of the company.', 'The city is under enemy control.'], 'synonyms': [], 'labels': [], 'grammar': '[uncountable]', 'use': [], 'dis_g': []}, 1: {'definition': 'the ability to make somebody/something do what you want', 'examples': [' control over somebody/something The teacher had no control over the children.', 'He fought hard to retain control over his work.', ' control of something She struggled to keep control of her voice.', 'She lost control of her car on the ice.', 'He got so angry he lost control (= shouted and said or did things he would not normally do).', "" beyond/outside somebody's control Owing to circumstances beyond our control, the flight to Rome has been cancelled."", ' under control The situation is under control.', 'The coach made the team work hard on ball control (= in a ball game).'], 'extra_examples': ['The aim is to give people more control over their own lives.', 'He lost control of the car when he swerved to avoid a bicycle.', 'The event has been cancelled due to circumstances beyond our control.'], 'synonyms': [], 'labels': [], 'grammar': '[uncountable]', 'use': [], 'dis_g': []}, 2: {'definition': 'the act of limiting or managing something; a method of doing this', 'examples': ['traffic control', 'talks on arms control', ' controls on something tight controls on government spending', 'Price controls on food were ended.', ' control of something exciting advances in the control of malaria', 'state control of the economy', 'It was an exercise in damage control (= trying to prevent further damage).', 'A pest control officer was called in to deal with the rat problem.'], 'extra_examples': ['calls for tougher export controls', 'Many teenagers have poor impulse control.', 'plans to relax price controls', 'the water pressure control valve', 'They have introduced controls on public spending.', 'The government has imposed strict controls on new building.', 'The country has tightened its border controls.', 'New crime control measures have failed.', 'The police are experts in crowd control.', 'A new advance has been made in the control of malaria.', 'government controls on trade and industry'], 'synonyms': [], 'labels': [], 'grammar': '[uncountable, countable]', 'use': '(often in compounds)', 'dis_g': []}, 3: {'definition': 'the switches and buttons, etc. that you use to operate a machine or a vehicle', 'examples': ['the controls of an aircraft', 'the control panel', 'the volume control of a TV', ' at the controls The co-pilot was at the controls when the plane landed.'], 'extra_examples': ['Chief Air Officer Sedley was at the controls of the Boeing 707.', 'Once we were in the air, I was allowed to take the controls.', 'a programmable control unit'], 'synonyms': [], 'labels': [], 'grammar': '[countable, usually plural]', 'use': [], 'dis_g': []}, 4: {'definition': 'a person, thing or group used as a standard of comparison for checking the results of a scientific experiment; an experiment whose result is known, used for checking working methods', 'examples': ['The study showed that women with the disease have had fewer children than the controls.', 'One group was treated with the new drug, and the control group was given a sugar pill.'], 'extra_examples': [], 'synonyms': [], 'labels': '(specialist)', 'grammar': '[countable]', 'use': [], 'dis_g': []}, 5: {'definition': 'a place where orders are given or where checks are made; the people who work in this place', 'examples': ['We went through passport control and into the departure lounge.'], 'extra_examples': [], 'synonyms': [], 'labels': [], 'grammar': '[singular]', 'use': [], 'dis_g': []}, 6: {'definition': '(on a computer keyboard) a key that you press when you want to perform a particular operation', 'examples': [], 'extra_examples': [], 'synonyms': [], 'labels': [], 'grammar': '[uncountable]', 'use': [], 'dis_g': []}}"|/kənˈtrəʊl/|/kənˈtrəʊl/|noun|a2
